model,subject,true_answer,ans_clean,clean_correct,best_cloak,dsr_cloak_only,best_trap,dsr_trap_only,ans_stacked,dsr_stacked,changed_stacked
Qwen-1.5B,high_school_statistics,A,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,high_school_statistics,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,high_school_statistics,A,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,high_school_statistics,D,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,high_school_us_history,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,high_school_us_history,B,B,True,T1.2-Backspace-High5,True,T4.4-Mixed-End,False,A,True,True
Qwen-1.5B,high_school_us_history,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,high_school_us_history,D,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,True
Qwen-1.5B,high_school_us_history,C,C,True,T1.2-Backspace-High5,True,T4.4-Mixed-End,False,A,True,True
Qwen-1.5B,high_school_world_history,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,high_school_world_history,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,high_school_world_history,D,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,True
Qwen-1.5B,high_school_world_history,B,D,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,high_school_world_history,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,human_aging,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,human_aging,B,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,True
Qwen-1.5B,human_aging,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,True,True
Qwen-1.5B,human_aging,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,human_aging,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,human_sexuality,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,human_sexuality,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,human_sexuality,C,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,True
Qwen-1.5B,human_sexuality,D,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,human_sexuality,D,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,international_law,C,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,True
Qwen-1.5B,international_law,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,international_law,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,international_law,B,B,True,T1.2-Backspace-High5,True,T4.4-Mixed-End,True,A,True,True
Qwen-1.5B,international_law,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,jurisprudence,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,jurisprudence,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,jurisprudence,A,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,jurisprudence,B,B,True,T1.2-Backspace-High5,True,T4.4-Mixed-End,True,D,True,True
Qwen-1.5B,jurisprudence,A,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,logical_fallacies,C,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,logical_fallacies,A,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,logical_fallacies,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,logical_fallacies,D,D,True,T1.2-Backspace-High5,True,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,logical_fallacies,B,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,machine_learning,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,machine_learning,C,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,machine_learning,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,machine_learning,A,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,machine_learning,B,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,management,A,D,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,management,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,management,D,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,True
Qwen-1.5B,management,D,D,True,T1.2-Backspace-High5,True,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,management,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,marketing,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,marketing,A,D,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,marketing,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,True,C,False,False
Qwen-1.5B,marketing,A,D,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,True
Qwen-1.5B,marketing,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,medical_genetics,A,D,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,medical_genetics,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,medical_genetics,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,medical_genetics,A,D,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,medical_genetics,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,miscellaneous,B,D,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,miscellaneous,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,miscellaneous,A,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,miscellaneous,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,True,B,True,True
Qwen-1.5B,miscellaneous,A,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,True
Qwen-1.5B,moral_disputes,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,moral_disputes,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,moral_disputes,D,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,moral_disputes,D,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,moral_disputes,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,moral_scenarios,A,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,moral_scenarios,A,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,moral_scenarios,C,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,moral_scenarios,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,moral_scenarios,C,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,nutrition,D,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,nutrition,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,nutrition,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,nutrition,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,True,A,False,False
Qwen-1.5B,nutrition,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,philosophy,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,philosophy,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,philosophy,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,True,True
Qwen-1.5B,philosophy,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,philosophy,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,prehistory,B,D,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,prehistory,D,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,prehistory,D,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,prehistory,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,prehistory,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,professional_accounting,C,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,professional_accounting,A,D,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,professional_accounting,C,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,professional_accounting,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,professional_accounting,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,professional_law,D,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,professional_law,A,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,professional_law,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,True,C,False,False
Qwen-1.5B,professional_law,A,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,professional_law,D,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,professional_medicine,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,professional_medicine,B,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,professional_medicine,D,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,professional_medicine,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,professional_medicine,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,professional_psychology,C,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,professional_psychology,C,C,True,T1.2-Backspace-High5,True,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,professional_psychology,C,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,professional_psychology,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,professional_psychology,B,D,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,public_relations,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,public_relations,C,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,True
Qwen-1.5B,public_relations,C,D,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,public_relations,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,public_relations,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,security_studies,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,True,True
Qwen-1.5B,security_studies,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,security_studies,D,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,True
Qwen-1.5B,security_studies,D,D,True,T1.2-Backspace-High5,True,T4.4-Mixed-End,True,C,True,True
Qwen-1.5B,security_studies,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,sociology,A,A,True,T1.2-Backspace-High5,True,T4.4-Mixed-End,True,B,True,True
Qwen-1.5B,sociology,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,sociology,D,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,True
Qwen-1.5B,sociology,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,sociology,C,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,True
Qwen-1.5B,us_foreign_policy,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,us_foreign_policy,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,us_foreign_policy,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,us_foreign_policy,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,us_foreign_policy,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,virology,C,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,virology,C,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,virology,D,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,virology,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,virology,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,world_religions,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,True,B,True,True
Qwen-1.5B,world_religions,A,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,world_religions,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,world_religions,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,world_religions,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
